user_id,quiz_session_id,question_id,category,difficulty,selected_answer,correct_answer,is_correct,reward,attempt_number,timestamp
108,sess-108-496831,32,sports,medium,C,C,True,1.0,1,1788594099.4947927
162,sess-162-496831,34,history,hard,C,C,True,1.0,1,1788594747.6568332
81,sess-81-496832,51,movies,easy,C,C,True,1.0,1,1788595395.8188736
65,sess-65-496832,36,history,medium,A,D,False,0.0,2,1788596043.980914
102,sess-102-496832,7,movies,easy,B,A,False,0.0,1,1788596692.1429548
56,sess-56-496832,53,history,medium,B,B,True,1.0,1,1788597340.3049953
162,sess-162-496832,7,movies,easy,A,A,True,1.0,1,1788597988.4670358
86,sess-86-496832,17,music,hard,C,C,True,1.0,1,1788598636.6290762
144,sess-144-496833,36,history,medium,B,D,False,0.0,2,1788599284.7911167
89,sess-89-496833,2,history,easy,C,C,True,1.0,1,1788599932.9531572
90,sess-90-496833,56,science,easy,C,D,False,0.0,1,1788600581.115198
51,sess-51-496833,37,history,hard,B,B,True,1.0,1,1788601229.2772384
167,sess-167-496833,35,sports,hard,D,D,True,1.0,1,1788601877.4392788
200,sess-200-496834,19,science,hard,A,A,True,1.0,1,1788602525.6013193
173,sess-173-496834,33,history,hard,A,A,True,1.0,1,1788603173.7633598
189,sess-189-496834,29,geography,hard,B,D,False,0.0,1,1788603821.9254003
158,sess-158-496834,19,science,hard,A,A,True,1.0,1,1788604470.087441
38,sess-38-496834,56,science,easy,D,D,True,1.0,1,1788605118.2494814
87,sess-87-496834,27,movies,hard,B,B,True,1.0,1,1788605766.411522
147,sess-147-496835,26,movies,hard,B,A,False,0.0,2,1788606414.5735624
21,sess-21-496835,11,history,medium,B,B,True,1.0,2,1788607062.7356029
81,sess-81-496835,21,science,medium,D,B,False,0.0,1,1788607710.8976433
69,sess-69-496835,39,movies,medium,D,D,True,1.0,1,1788608359.059684
70,sess-70-496835,57,geography,easy,C,C,True,1.0,1,1788609007.2217245
93,sess-93-496836,48,music,medium,C,C,True,1.0,1,1788609655.383765
116,sess-116-496836,27,movies,hard,B,B,True,1.0,1,1788610303.5458055
6,sess-6-496836,9,science,easy,D,C,False,0.0,1,1788610951.707846
65,sess-65-496836,48,music,medium,A,C,False,0.0,1,1788611599.8698864
54,sess-54-496836,11,history,medium,B,B,True,1.0,1,1788612248.0319269
25,sess-25-496836,5,science,easy,C,A,False,0.0,1,1788612896.1939676
141,sess-141-496837,4,movies,medium,A,A,True,1.0,1,1788613544.356008
102,sess-102-496837,34,history,hard,A,C,False,0.0,1,1788614192.5180485
27,sess-27-496837,17,music,hard,C,C,True,1.0,1,1788614840.680089
22,sess-22-496837,42,history,hard,C,A,False,0.0,1,1788615488.8421295
80,sess-80-496837,15,movies,easy,D,D,True,1.0,1,1788616137.00417
73,sess-73-496837,29,geography,hard,D,D,True,1.0,1,1788616785.1662107
34,sess-34-496838,34,history,hard,A,C,False,0.0,1,1788617433.3282511
9,sess-9-496838,43,music,medium,B,B,True,1.0,1,1788618081.4902916
84,sess-84-496838,56,science,easy,D,D,True,1.0,3,1788618729.652332
139,sess-139-496838,60,science,hard,D,D,True,1.0,1,1788619377.8143725
114,sess-114-496838,9,science,easy,D,C,False,0.0,1,1788620025.976413
139,sess-139-496839,12,science,medium,A,A,True,1.0,1,1788620674.1384537
117,sess-117-496839,41,science,easy,C,D,False,0.0,1,1788621322.3004942
112,sess-112-496839,34,history,hard,C,C,True,1.0,1,1788621970.4625347
137,sess-137-496839,20,geography,easy,C,B,False,0.0,1,1788622618.6245751
139,sess-139-496839,15,movies,easy,B,D,False,0.0,1,1788623266.7866156
79,sess-79-496839,24,history,hard,C,C,True,1.0,1,1788623914.948656
40,sess-40-496840,20,geography,easy,B,B,True,1.0,2,1788624563.1106966
134,sess-134-496840,53,history,medium,A,B,False,0.0,1,1788625211.2727373
89,sess-89-496840,19,science,hard,A,A,True,1.0,1,1788625859.4347777
3,sess-3-496840,45,movies,medium,B,D,False,0.0,3,1788626507.5968182
77,sess-77-496840,1,science,hard,C,A,False,0.0,1,1788627155.7588587
153,sess-153-496841,15,movies,easy,C,D,False,0.0,2,1788627803.9208992
96,sess-96-496841,13,geography,medium,A,A,True,1.0,1,1788628452.0829396
144,sess-144-496841,28,history,medium,B,B,True,1.0,1,1788629100.2449803
42,sess-42-496841,46,music,hard,C,A,False,0.0,1,1788629748.4070208
97,sess-97-496841,15,movies,easy,D,D,True,1.0,1,1788630396.5690613
109,sess-109-496841,41,science,easy,D,D,True,1.0,1,1788631044.7311018
196,sess-196-496842,52,music,medium,D,A,False,0.0,1,1788631692.8931422
176,sess-176-496842,18,movies,easy,C,C,True,1.0,1,1788632341.0551827
191,sess-191-496842,35,sports,hard,B,D,False,0.0,1,1788632989.2172234
49,sess-49-496842,55,movies,medium,A,A,True,1.0,1,1788633637.3792639
35,sess-35-496842,19,science,hard,A,A,True,1.0,1,1788634285.5413043
117,sess-117-496843,40,history,easy,C,C,True,1.0,1,1788634933.7033448
180,sess-180-496843,40,history,easy,C,C,True,1.0,1,1788635581.8653853
83,sess-83-496843,2,history,easy,C,C,True,1.0,1,1788636230.0274258
137,sess-137-496843,2,history,easy,C,C,True,1.0,1,1788636878.1894665
27,sess-27-496843,19,science,hard,A,A,True,1.0,1,1788637526.351507
184,sess-184-496843,29,geography,hard,A,D,False,0.0,1,1788638174.5135474
24,sess-24-496844,10,geography,medium,D,D,True,1.0,1,1788638822.675588
56,sess-56-496844,22,sports,hard,C,C,True,1.0,1,1788639470.8376284
128,sess-128-496844,24,history,hard,C,C,True,1.0,1,1788640118.9996688
9,sess-9-496844,22,sports,hard,C,C,True,1.0,1,1788640767.1617093
193,sess-193-496844,10,geography,medium,D,D,True,1.0,1,1788641415.32375
199,sess-199-496845,26,movies,hard,A,A,True,1.0,1,1788642063.4857905
121,sess-121-496845,12,science,medium,A,A,True,1.0,1,1788642711.647831
65,sess-65-496845,53,history,medium,B,B,True,1.0,1,1788643359.8098714
4,sess-4-496845,8,history,medium,C,D,False,0.0,1,1788644007.971912
64,sess-64-496845,25,music,hard,B,C,False,0.0,1,1788644656.1339524
64,sess-64-496845,48,music,medium,A,C,False,0.0,1,1788645304.295993
118,sess-118-496846,48,music,medium,D,C,False,0.0,1,1788645952.4580336
171,sess-171-496846,14,science,hard,C,C,True,1.0,1,1788646600.620074
175,sess-175-496846,20,geography,easy,A,B,False,0.0,1,1788647248.7821145
162,sess-162-496846,47,music,hard,A,A,True,1.0,1,1788647896.944155
141,sess-141-496846,34,history,hard,C,C,True,1.0,2,1788648545.1061954
124,sess-124-496846,41,science,easy,D,D,True,1.0,1,1788649193.2682362
93,sess-93-496847,57,geography,easy,C,C,True,1.0,1,1788649841.4302766
171,sess-171-496847,14,science,hard,A,C,False,0.0,2,1788650489.592317
163,sess-163-496847,28,history,medium,B,B,True,1.0,1,1788651137.7543576
43,sess-43-496847,51,movies,easy,C,C,True,1.0,1,1788651785.916398
31,sess-31-496847,26,movies,hard,B,A,False,0.0,1,1788652434.0784385
11,sess-11-496848,38,music,hard,B,C,False,0.0,1,1788653082.2404792
177,sess-177-496848,39,movies,medium,D,D,True,1.0,1,1788653730.4025197
198,sess-198-496848,6,history,hard,B,B,True,1.0,1,1788654378.5645602
128,sess-128-496848,6,history,hard,C,B,False,0.0,1,1788655026.7266006
195,sess-195-496848,41,science,easy,D,D,True,1.0,1,1788655674.888641
92,sess-92-496848,42,history,hard,A,A,True,1.0,1,1788656323.0506816
138,sess-138-496849,51,movies,easy,C,C,True,1.0,1,1788656971.212722
125,sess-125-496849,15,movies,easy,D,D,True,1.0,1,1788657619.3747628
143,sess-143-496849,51,movies,easy,C,C,True,1.0,1,1788658267.5368032
89,sess-89-496849,52,music,medium,D,A,False,0.0,1,1788658915.6988437
50,sess-50-496849,2,history,easy,B,C,False,0.0,1,1788659563.8608842
186,sess-186-496850,9,science,easy,C,C,True,1.0,1,1788660212.0229247
11,sess-11-496850,32,sports,medium,D,C,False,0.0,1,1788660860.1849651
76,sess-76-496850,35,sports,hard,A,D,False,0.0,1,1788661508.3470058
146,sess-146-496850,12,science,medium,A,A,True,1.0,1,1788662156.5090463
83,sess-83-496850,47,music,hard,A,A,True,1.0,1,1788662804.6710868
154,sess-154-496850,59,science,hard,B,A,False,0.0,1,1788663452.8331273
18,sess-18-496851,34,history,hard,C,C,True,1.0,1,1788664100.9951677
76,sess-76-496851,53,history,medium,B,B,True,1.0,1,1788664749.1572082
94,sess-94-496851,30,music,medium,B,B,True,1.0,1,1788665397.319249
164,sess-164-496851,33,history,hard,A,A,True,1.0,2,1788666045.4812894
48,sess-48-496851,57,geography,easy,C,C,True,1.0,1,1788666693.6433299
94,sess-94-496852,50,sports,easy,B,B,True,1.0,1,1788667341.8053703
83,sess-83-496852,47,music,hard,A,A,True,1.0,2,1788667989.9674108
138,sess-138-496852,53,history,medium,B,B,True,1.0,2,1788668638.1294513
135,sess-135-496852,44,sports,medium,A,A,True,1.0,1,1788669286.291492
142,sess-142-496852,10,geography,medium,D,D,True,1.0,3,1788669934.4535325
83,sess-83-496852,27,movies,hard,B,B,True,1.0,1,1788670582.615573
29,sess-29-496853,7,movies,easy,A,A,True,1.0,1,1788671230.7776134
18,sess-18-496853,3,music,easy,A,B,False,0.0,2,1788671878.9396539
46,sess-46-496853,56,science,easy,D,D,True,1.0,2,1788672527.1016943
28,sess-28-496853,32,sports,medium,C,C,True,1.0,1,1788673175.2637348
9,sess-9-496853,37,history,hard,B,B,True,1.0,1,1788673823.4257755
100,sess-100-496854,43,music,medium,B,B,True,1.0,2,1788674471.587816
160,sess-160-496854,45,movies,medium,D,D,True,1.0,1,1788675119.7498565
13,sess-13-496854,24,history,hard,C,C,True,1.0,1,1788675767.911897
184,sess-184-496854,5,science,easy,A,A,True,1.0,1,1788676416.0739374
54,sess-54-496854,42,history,hard,A,A,True,1.0,1,1788677064.235978
21,sess-21-496854,30,music,medium,A,B,False,0.0,1,1788677712.3980186
93,sess-93-496855,36,history,medium,B,D,False,0.0,3,1788678360.560059
95,sess-95-496855,51,movies,easy,D,C,False,0.0,1,1788679008.7220995
69,sess-69-496855,34,history,hard,C,C,True,1.0,1,1788679656.88414
19,sess-19-496855,54,movies,hard,B,B,True,1.0,1,1788680305.0461805
56,sess-56-496855,34,history,hard,C,C,True,1.0,1,1788680953.208221
186,sess-186-496856,15,movies,easy,D,D,True,1.0,1,1788681601.3702617
49,sess-49-496856,13,geography,medium,A,A,True,1.0,1,1788682249.5323021
64,sess-64-496856,37,history,hard,B,B,True,1.0,1,1788682897.6943426
46,sess-46-496856,36,history,medium,B,D,False,0.0,1,1788683545.856383
192,sess-192-496856,7,movies,easy,D,A,False,0.0,1,1788684194.0184236
92,sess-92-496856,44,sports,medium,A,A,True,1.0,1,1788684842.180464
171,sess-171-496857,28,history,medium,A,B,False,0.0,1,1788685490.3425047
47,sess-47-496857,36,history,medium,D,D,True,1.0,1,1788686138.5045452
87,sess-87-496857,43,music,medium,B,B,True,1.0,2,1788686786.6665857
154,sess-154-496857,29,geography,hard,B,D,False,0.0,1,1788687434.8286262
141,sess-141-496857,21,science,medium,C,B,False,0.0,1,1788688082.9906666
196,sess-196-496857,41,science,easy,D,D,True,1.0,1,1788688731.152707
186,sess-186-496858,21,science,medium,B,B,True,1.0,1,1788689379.3147476
145,sess-145-496858,35,sports,hard,D,D,True,1.0,1,1788690027.4767883
197,sess-197-496858,36,history,medium,B,D,False,0.0,2,1788690675.6388288
93,sess-93-496858,29,geography,hard,D,D,True,1.0,1,1788691323.8008692
102,sess-102-496858,1,science,hard,C,A,False,0.0,1,1788691971.9629097
153,sess-153-496859,2,history,easy,C,C,True,1.0,1,1788692620.1249502
78,sess-78-496859,1,science,hard,A,A,True,1.0,2,1788693268.2869906
57,sess-57-496859,14,science,hard,A,C,False,0.0,1,1788693916.4490314
198,sess-198-496859,53,history,medium,C,B,False,0.0,1,1788694564.6110718
142,sess-142-496859,33,history,hard,A,A,True,1.0,1,1788695212.7731123
147,sess-147-496859,10,geography,medium,D,D,True,1.0,2,1788695860.9351528
118,sess-118-496860,23,history,medium,C,C,True,1.0,2,1788696509.0971932
68,sess-68-496860,24,history,hard,A,C,False,0.0,1,1788697157.2592337
60,sess-60-496860,17,music,hard,A,C,False,0.0,1,1788697805.4212744
147,sess-147-496860,26,movies,hard,A,A,True,1.0,3,1788698453.583315
56,sess-56-496860,47,music,hard,A,A,True,1.0,1,1788699101.7453554
84,sess-84-496861,51,movies,easy,C,C,True,1.0,2,1788699749.9073958
125,sess-125-496861,53,history,medium,D,B,False,0.0,2,1788700398.0694363
148,sess-148-496861,53,history,medium,D,B,False,0.0,1,1788701046.2314768
165,sess-165-496861,20,geography,easy,B,B,True,1.0,1,1788701694.3935175
148,sess-148-496861,25,music,hard,C,C,True,1.0,2,1788702342.555558
15,sess-15-496861,59,science,hard,C,A,False,0.0,1,1788702990.7175984
112,sess-112-496862,27,movies,hard,A,B,False,0.0,1,1788703638.879639
198,sess-198-496862,15,movies,easy,C,D,False,0.0,1,1788704287.0416794
3,sess-3-496862,41,science,easy,B,D,False,0.0,1,1788704935.2037199
14,sess-14-496862,20,geography,easy,B,B,True,1.0,1,1788705583.3657603
82,sess-82-496862,35,sports,hard,D,D,True,1.0,1,1788706231.527801
84,sess-84-496863,33,history,hard,B,A,False,0.0,1,1788706879.6898415
13,sess-13-496863,44,sports,medium,C,A,False,0.0,2,1788707527.851882
115,sess-115-496863,49,geography,medium,A,A,True,1.0,1,1788708176.0139225
130,sess-130-496863,6,history,hard,B,B,True,1.0,1,1788708824.175963
75,sess-75-496863,51,movies,easy,C,C,True,1.0,1,1788709472.3380034
34,sess-34-496863,22,sports,hard,C,C,True,1.0,1,1788710120.500044
147,sess-147-496864,48,music,medium,C,C,True,1.0,1,1788710768.6620846
103,sess-103-496864,17,music,hard,C,C,True,1.0,1,1788711416.824125
129,sess-129-496864,28,history,medium,A,B,False,0.0,1,1788712064.9861655
196,sess-196-496864,9,science,easy,C,C,True,1.0,1,1788712713.148206
51,sess-51-496864,32,sports,medium,C,C,True,1.0,1,1788713361.3102465
147,sess-147-496865,13,geography,medium,A,A,True,1.0,1,1788714009.4722872
189,sess-189-496865,34,history,hard,C,C,True,1.0,1,1788714657.6343277
19,sess-19-496865,18,movies,easy,B,C,False,0.0,1,1788715305.7963681
176,sess-176-496865,60,science,hard,D,D,True,1.0,1,1788715953.9584086
29,sess-29-496865,43,music,medium,B,B,True,1.0,1,1788716602.120449
94,sess-94-496865,23,history,medium,C,C,True,1.0,1,1788717250.2824895
89,sess-89-496866,39,movies,medium,B,D,False,0.0,2,1788717898.4445302
44,sess-44-496866,23,history,medium,C,C,True,1.0,1,1788718546.6065707
114,sess-114-496866,40,history,easy,C,C,True,1.0,2,1788719194.7686112
12,sess-12-496866,60,science,hard,A,D,False,0.0,1,1788719842.9306517
176,sess-176-496866,24,history,hard,C,C,True,1.0,2,1788720491.0926921
187,sess-187-496866,55,movies,medium,A,A,True,1.0,1,1788721139.2547326
190,sess-190-496867,4,movies,medium,A,A,True,1.0,1,1788721787.416773
159,sess-159-496867,60,science,hard,D,D,True,1.0,1,1788722435.5788138
74,sess-74-496867,1,science,hard,A,A,True,1.0,1,1788723083.7408543
29,sess-29-496867,20,geography,easy,B,B,True,1.0,1,1788723731.9028947
6,sess-6-496867,22,sports,hard,C,C,True,1.0,1,1788724380.0649352
138,sess-138-496868,14,science,hard,C,C,True,1.0,1,1788725028.2269757
134,sess-134-496868,49,geography,medium,A,A,True,1.0,1,1788725676.3890162
124,sess-124-496868,40,history,easy,A,C,False,0.0,1,1788726324.5510569
178,sess-178-496868,45,movies,medium,B,D,False,0.0,1,1788726972.7130973
150,sess-150-496868,58,history,hard,B,A,False,0.0,1,1788727620.8751378
66,sess-66-496868,11,history,medium,B,B,True,1.0,1,1788728269.0371783
52,sess-52-496869,51,movies,easy,B,C,False,0.0,1,1788728917.1992188
14,sess-14-496869,30,music,medium,A,B,False,0.0,1,1788729565.3612592
18,sess-18-496869,25,music,hard,D,C,False,0.0,2,1788730213.5233
169,sess-169-496869,24,history,hard,A,C,False,0.0,2,1788730861.6853404
75,sess-75-496869,56,science,easy,B,D,False,0.0,1,1788731509.8473809
60,sess-60-496870,25,music,hard,C,C,True,1.0,2,1788732158.0094213
182,sess-182-496870,7,movies,easy,C,A,False,0.0,1,1788732806.1714618
153,sess-153-496870,35,sports,hard,D,D,True,1.0,1,1788733454.3335023
51,sess-51-496870,33,history,hard,D,A,False,0.0,1,1788734102.495543
183,sess-183-496870,2,history,easy,C,C,True,1.0,1,1788734750.6575835
136,sess-136-496870,20,geography,easy,B,B,True,1.0,1,1788735398.819624
101,sess-101-496871,48,music,medium,C,C,True,1.0,1,1788736046.9816644
89,sess-89-496871,44,sports,medium,A,A,True,1.0,1,1788736695.143705
161,sess-161-496871,20,geography,easy,B,B,True,1.0,1,1788737343.3057454
129,sess-129-496871,18,movies,easy,D,C,False,0.0,1,1788737991.4677858
66,sess-66-496871,57,geography,easy,C,C,True,1.0,1,1788738639.6298265
8,sess-8-496872,36,history,medium,A,D,False,0.0,1,1788739287.791867
39,sess-39-496872,22,sports,hard,D,C,False,0.0,2,1788739935.9539075
36,sess-36-496872,6,history,hard,D,B,False,0.0,1,1788740584.115948
174,sess-174-496872,40,history,easy,D,C,False,0.0,1,1788741232.2779884
59,sess-59-496872,27,movies,hard,B,B,True,1.0,2,1788741880.440029
40,sess-40-496872,28,history,medium,D,B,False,0.0,2,1788742528.6020696
85,sess-85-496873,29,geography,hard,D,D,True,1.0,2,1788743176.76411
53,sess-53-496873,42,history,hard,A,A,True,1.0,1,1788743824.9261506
139,sess-139-496873,44,sports,medium,B,A,False,0.0,1,1788744473.088191
80,sess-80-496873,45,movies,medium,C,D,False,0.0,1,1788745121.2502315
35,sess-35-496873,28,history,medium,A,B,False,0.0,1,1788745769.412272
168,sess-168-496874,60,science,hard,D,D,True,1.0,1,1788746417.5743127
41,sess-41-496874,21,science,medium,B,B,True,1.0,1,1788747065.7363532
137,sess-137-496874,47,music,hard,A,A,True,1.0,2,1788747713.8983936
82,sess-82-496874,54,movies,hard,D,B,False,0.0,1,1788748362.060434
8,sess-8-496874,49,geography,medium,A,A,True,1.0,1,1788749010.2224746
106,sess-106-496874,27,movies,hard,B,B,True,1.0,2,1788749658.384515
191,sess-191-496875,60,science,hard,C,D,False,0.0,1,1788750306.5465555
190,sess-190-496875,18,movies,easy,C,C,True,1.0,1,1788750954.7085962
49,sess-49-496875,7,movies,easy,A,A,True,1.0,1,1788751602.8706367
7,sess-7-496875,49,geography,medium,D,A,False,0.0,1,1788752251.0326772
69,sess-69-496875,39,movies,medium,D,D,True,1.0,2,1788752899.1947176
60,sess-60-496875,39,movies,medium,D,D,True,1.0,1,1788753547.356758
176,sess-176-496876,2,history,easy,C,C,True,1.0,1,1788754195.5187986
177,sess-177-496876,50,sports,easy,B,B,True,1.0,1,1788754843.6808393
129,sess-129-496876,55,movies,medium,A,A,True,1.0,1,1788755491.8428798
183,sess-183-496876,42,history,hard,A,A,True,1.0,2,1788756140.0049202
100,sess-100-496876,32,sports,medium,C,C,True,1.0,1,1788756788.1669607
42,sess-42-496877,13,geography,medium,A,A,True,1.0,1,1788757436.3290012
105,sess-105-496877,49,geography,medium,C,A,False,0.0,1,1788758084.4910417
106,sess-106-496877,15,movies,easy,A,D,False,0.0,1,1788758732.6530824
194,sess-194-496877,14,science,hard,C,C,True,1.0,1,1788759380.8151228
113,sess-113-496877,56,science,easy,D,D,True,1.0,1,1788760028.9771633
177,sess-177-496877,21,science,medium,A,B,False,0.0,1,1788760677.1392038
110,sess-110-496878,26,movies,hard,D,A,False,0.0,1,1788761325.3012443
189,sess-189-496878,53,history,medium,B,B,True,1.0,1,1788761973.4632847
81,sess-81-496878,26,movies,hard,A,A,True,1.0,2,1788762621.6253254
191,sess-191-496878,37,history,hard,B,B,True,1.0,1,1788763269.787366
135,sess-135-496878,42,history,hard,B,A,False,0.0,1,1788763917.9494064
134,sess-134-496879,7,movies,easy,A,A,True,1.0,1,1788764566.1114469
11,sess-11-496879,57,geography,easy,D,C,False,0.0,1,1788765214.2734873
138,sess-138-496879,26,movies,hard,B,A,False,0.0,2,1788765862.4355278
143,sess-143-496879,25,music,hard,C,C,True,1.0,1,1788766510.5975683
162,sess-162-496879,4,movies,medium,A,A,True,1.0,1,1788767158.759609
113,sess-113-496879,26,movies,hard,C,A,False,0.0,1,1788767806.9216495
119,sess-119-496880,11,history,medium,B,B,True,1.0,1,1788768455.08369
157,sess-157-496880,59,science,hard,A,A,True,1.0,1,1788769103.2457304
133,sess-133-496880,58,history,hard,A,A,True,1.0,2,1788769751.4077709
166,sess-166-496880,29,geography,hard,D,D,True,1.0,2,1788770399.5698113
129,sess-129-496880,8,history,medium,D,D,True,1.0,1,1788771047.731852
150,sess-150-496881,58,history,hard,B,A,False,0.0,2,1788771695.8938925
101,sess-101-496881,27,movies,hard,B,B,True,1.0,1,1788772344.055933
7,sess-7-496881,12,science,medium,A,A,True,1.0,1,1788772992.2179735
183,sess-183-496881,58,history,hard,A,A,True,1.0,1,1788773640.380014
117,sess-117-496881,6,history,hard,B,B,True,1.0,1,1788774288.5420544
178,sess-178-496881,42,history,hard,B,A,False,0.0,1,1788774936.7040951
184,sess-184-496882,47,music,hard,A,A,True,1.0,1,1788775584.8661356
30,sess-30-496882,46,music,hard,A,A,True,1.0,1,1788776233.028176
93,sess-93-496882,6,history,hard,B,B,True,1.0,1,1788776881.1902165
99,sess-99-496882,47,music,hard,D,A,False,0.0,1,1788777529.352257
157,sess-157-496882,11,history,medium,B,B,True,1.0,1,1788778177.5142975
98,sess-98-496883,3,music,easy,C,B,False,0.0,1,1788778825.6763382
145,sess-145-496883,56,science,easy,A,D,False,0.0,1,1788779473.8383787
42,sess-42-496883,56,science,easy,D,D,True,1.0,1,1788780122.0004191
197,sess-197-496883,46,music,hard,A,A,True,1.0,1,1788780770.1624596
79,sess-79-496883,20,geography,easy,C,B,False,0.0,1,1788781418.3245
74,sess-74-496883,41,science,easy,D,D,True,1.0,2,1788782066.4865406
34,sess-34-496884,13,geography,medium,A,A,True,1.0,1,1788782714.648581
196,sess-196-496884,17,music,hard,C,C,True,1.0,2,1788783362.8106217
128,sess-128-496884,55,movies,medium,A,A,True,1.0,2,1788784010.9726622
2,sess-2-496884,39,movies,medium,A,D,False,0.0,1,1788784659.1347027
56,sess-56-496884,38,music,hard,B,C,False,0.0,1,1788785307.2967432
105,sess-105-496884,29,geography,hard,D,D,True,1.0,2,1788785955.4587836
154,sess-154-496885,1,science,hard,A,A,True,1.0,1,1788786603.620824
141,sess-141-496885,18,movies,easy,C,C,True,1.0,2,1788787251.7828648
143,sess-143-496885,53,history,medium,A,B,False,0.0,1,1788787899.9449053
48,sess-48-496885,10,geography,medium,D,D,True,1.0,1,1788788548.1069458
90,sess-90-496885,3,music,easy,B,B,True,1.0,1,1788789196.2689862
9,sess-9-496886,43,music,medium,B,B,True,1.0,2,1788789844.4310267
155,sess-155-496886,20,geography,easy,B,B,True,1.0,1,1788790492.5930672
23,sess-23-496886,4,movies,medium,A,A,True,1.0,1,1788791140.7551079
46,sess-46-496886,11,history,medium,D,B,False,0.0,1,1788791788.9171484
170,sess-170-496886,45,movies,medium,C,D,False,0.0,1,1788792437.0791888
144,sess-144-496886,12,science,medium,D,A,False,0.0,1,1788793085.2412293
149,sess-149-496887,24,history,hard,A,C,False,0.0,2,1788793733.4032698
197,sess-197-496887,20,geography,easy,B,B,True,1.0,1,1788794381.5653102
98,sess-98-496887,53,history,medium,B,B,True,1.0,1,1788795029.727351
110,sess-110-496887,54,movies,hard,B,B,True,1.0,1,1788795677.8893914
75,sess-75-496887,31,history,easy,A,A,True,1.0,1,1788796326.051432
178,sess-178-496888,56,science,easy,D,D,True,1.0,1,1788796974.2134724
135,sess-135-496888,27,movies,hard,B,B,True,1.0,1,1788797622.3755128
179,sess-179-496888,14,science,hard,C,C,True,1.0,1,1788798270.5375533
28,sess-28-496888,37,history,hard,D,B,False,0.0,1,1788798918.6995938
136,sess-136-496888,6,history,hard,B,B,True,1.0,1,1788799566.8616345
177,sess-177-496888,39,movies,medium,C,D,False,0.0,2,1788800215.023675
74,sess-74-496889,28,history,medium,B,B,True,1.0,2,1788800863.1857154
82,sess-82-496889,17,music,hard,C,C,True,1.0,1,1788801511.347756
160,sess-160-496889,23,history,medium,D,C,False,0.0,1,1788802159.5097964
145,sess-145-496889,32,sports,medium,C,C,True,1.0,1,1788802807.6718369
162,sess-162-496889,32,sports,medium,C,C,True,1.0,1,1788803455.8338776
47,sess-47-496890,57,geography,easy,C,C,True,1.0,1,1788804103.995918
182,sess-182-496890,19,science,hard,B,A,False,0.0,1,1788804752.1579585
31,sess-31-496890,2,history,easy,C,C,True,1.0,1,1788805400.319999
31,sess-31-496890,48,music,medium,D,C,False,0.0,1,1788806048.4820395
107,sess-107-496890,27,movies,hard,B,B,True,1.0,1,1788806696.64408
90,sess-90-496890,36,history,medium,A,D,False,0.0,1,1788807344.8061206
3,sess-3-496891,41,science,easy,D,D,True,1.0,2,1788807992.968161
73,sess-73-496891,17,music,hard,B,C,False,0.0,1,1788808641.1302016
77,sess-77-496891,33,history,hard,A,A,True,1.0,2,1788809289.292242
197,sess-197-496891,1,science,hard,A,A,True,1.0,1,1788809937.4542825
86,sess-86-496891,22,sports,hard,C,C,True,1.0,1,1788810585.616323
146,sess-146-496892,40,history,easy,A,C,False,0.0,1,1788811233.7783637
50,sess-50-496892,22,sports,hard,D,C,False,0.0,1,1788811881.9404042
123,sess-123-496892,59,science,hard,A,A,True,1.0,1,1788812530.1024446
10,sess-10-496892,42,history,hard,A,A,True,1.0,1,1788813178.2644851
40,sess-40-496892,41,science,easy,D,D,True,1.0,1,1788813826.4265256
138,sess-138-496892,58,history,hard,A,A,True,1.0,1,1788814474.588566
106,sess-106-496893,60,science,hard,C,D,False,0.0,1,1788815122.7506065
77,sess-77-496893,37,history,hard,C,B,False,0.0,1,1788815770.9126472
143,sess-143-496893,35,sports,hard,D,D,True,1.0,1,1788816419.0746877
148,sess-148-496893,44,sports,medium,A,A,True,1.0,1,1788817067.2367282
91,sess-91-496893,5,science,easy,C,A,False,0.0,1,1788817715.3987687
8,sess-8-496893,22,sports,hard,D,C,False,0.0,2,1788818363.5608091
137,sess-137-496894,54,movies,hard,B,B,True,1.0,1,1788819011.7228496
156,sess-156-496894,25,music,hard,C,C,True,1.0,1,1788819659.8848903
30,sess-30-496894,56,science,easy,B,D,False,0.0,1,1788820308.0469308
181,sess-181-496894,55,movies,medium,A,A,True,1.0,1,1788820956.2089713
9,sess-9-496894,18,movies,easy,C,C,True,1.0,1,1788821604.3710117
128,sess-128-496895,57,geography,easy,C,C,True,1.0,1,1788822252.5330522
116,sess-116-496895,54,movies,hard,A,B,False,0.0,1,1788822900.6950927
135,sess-135-496895,20,geography,easy,B,B,True,1.0,1,1788823548.8571334
96,sess-96-496895,51,movies,easy,C,C,True,1.0,1,1788824197.0191739
52,sess-52-496895,59,science,hard,A,A,True,1.0,1,1788824845.1812143
130,sess-130-496895,2,history,easy,D,C,False,0.0,1,1788825493.3432548
40,sess-40-496896,13,geography,medium,A,A,True,1.0,2,1788826141.5052953
124,sess-124-496896,47,music,hard,C,A,False,0.0,1,1788826789.6673357
199,sess-199-496896,21,science,medium,B,B,True,1.0,1,1788827437.8293765
26,sess-26-496896,53,history,medium,D,B,False,0.0,2,1788828085.991417
174,sess-174-496896,9,science,easy,C,C,True,1.0,1,1788828734.1534574
10,sess-10-496897,30,music,medium,B,B,True,1.0,2,1788829382.3154979
134,sess-134-496897,8,history,medium,D,D,True,1.0,2,1788830030.4775383
